,Population,Age,Children,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharge,Bandwidth_GB_Year,timely_responses,timely_fixes,timely_replacements,reliability,options,respectful_response,courteous_exchange,evidence_of_active_listening,Churn,Area_Rural,Area_Suburban,Area_Urban,Gender_Female,Gender_Male,Gender_Nonbinary,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Contract_Month-to-month,Contract_One year,Contract_Two Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,Tenure
8062,-0.3641609457611384,-1.3565855693570228,-0.04084592357288879,0.2873575300868074,2.3252699045130756,-0.6662817809861953,-1.0058516991026796,4.0917007774733944,1,0,0,1,0,0,1,0,1,0,0,1,-1.0517866854209033,0.9932797398099383,0.49067915569344955,-0.48821328709573447,0.4990633655784165,-0.48500389479862627,-0.48098688487745467,-0.48116458471979834,1.4492680783271112,0.4903839162092966,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.9234048705510779
5402,2.3823789046799866,-1.2599571596643748,1.82213804782455,0.3452822286916091,-0.7384777811660063,-0.6662817809861953,1.0175876473118841,2.519179341088539,1,0,0,1,1,1,1,1,1,0,0,1,0.05545717931401069,1.4493135745831083,-0.47294840851206826,0.4783542977305066,0.4990633655784165,0.4898783058016274,-1.45681744863776,0.48638937610826977,0.47693122604458105,-0.4818284474094517,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1.2620728194052813
2440,-0.6359878753055285,0.044526371186372066,0.8906460621258305,-1.092636824031658,-0.21717853081645289,-2.6492632720165386,1.0175876473118841,-0.6258635316811727,0,1,0,1,0,1,1,1,0,0,1,1,0.28769006470936315,-0.990733380101308,0.49067915569344955,1.4449218825567476,0.4990633655784165,0.4898783058016274,-1.45681744863776,0.48638937610826977,0.47693122604458105,2.4348086434467935,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,-1.0170448177139997
3103,-0.5958686318168204,0.09284057603269602,1.3563920549751902,-0.1881144570159295,0.46271566460659885,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,0,1,0,1,0,0,0,0,0,1,1,0,0.3489579265052009,-0.970493895956612,0.49067915569344955,0.4783542977305066,0.4990633655784165,-2.4347682959991337,1.4706742426431563,-1.4487185455478664,-1.4677424785204796,-0.4818284474094517,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-1.1821644704613392
8585,3.4345563008389375,-0.19704465304524774,-0.9723379092716081,-0.7431034208931061,0.4578263387538336,-0.9967786961579193,-1.0058516991026796,0.9466579047036832,0,0,0,1,1,1,0,0,1,0,1,0,0.05471662740967837,0.6436841424116235,-0.47294840851206826,-0.48821328709573447,0.4990633655784165,-0.48500389479862627,-0.48098688487745467,-0.48116458471979834,-0.4954056262379492,-1.4540408110282002,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.5373035841410906
6791,-0.6536569721787937,1.5422667214224148,-0.04084592357288879,-0.24733674206484402,-0.1422925407398481,0.986202794872424,1.0175876473118841,0.9466579047036832,0,0,0,1,0,1,0,1,1,0,1,0,-0.7011772767519165,0.785544927661947,0.49067915569344955,0.4783542977305066,1.4718964368813727,0.4898783058016274,-0.48098688487745467,1.453943336936338,-1.4677424785204796,0.4903839162092966,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0.8912038888557835
5650,1.5776381553227228,0.3827258051106398,0.8906460621258305,-1.0368739420333917,1.4090337622347358,1.6471966252158718,1.0175876473118841,-0.6258635316811727,0,0,0,1,0,0,0,0,1,1,0,0,-0.993841992076267,1.3066645551380074,-1.436575972717586,-2.4213484567482166,-1.446602777027496,-1.45988609539888,0.4948436788828508,0.48638937610826977,-0.4954056262379492,-0.4818284474094517,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1.234805703552923
1294,-0.33006998238213253,-0.003787833659951896,0.4249000692764709,-0.4347959597372211,2.1542322501715123,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,1,1,0,1,0,0,1,0,1,0,1,1,-0.2370190213038754,-0.8588783555289311,0.49067915569344955,0.4783542977305066,0.4990633655784165,-0.48500389479862627,0.4948436788828508,0.48638937610826977,-0.4954056262379492,1.462596279828045,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,-0.9901981487692089
5079,1.42970277561911,-0.6318724966621634,-0.9723379092716081,0.9616407544471903,1.1657536771744963,0.986202794872424,-1.0058516991026796,-0.6258635316811727,0,0,0,1,0,0,1,1,1,0,1,1,0.5203677470032299,0.9796716869266154,-0.47294840851206826,0.4783542977305066,-0.4737697057245398,-0.48500389479862627,-0.48098688487745467,-0.48116458471979834,0.47693122604458105,0.4903839162092966,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1.0386469063980468
9016,-0.0075916418010488085,0.3827258051106398,-0.04084592357288879,-0.4767063351271407,-1.7350416827896575,-0.0052879506427475865,3.0410269937264474,-0.6258635316811727,0,1,0,1,0,1,1,0,1,0,1,0,-0.17838722154611558,1.1562025160036347,-0.47294840851206826,0.4783542977305066,-0.4737697057245398,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,2.4216049306096417,0.4903839162092966,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1.0717721842852879
5067,-0.4746101238630394,0.7692394438812314,0.4249000692764709,1.2692722932848246,1.1580349270138073,-0.0052879506427475865,0.005867974104602262,0.9466579047036832,0,1,0,1,1,0,1,1,1,1,1,1,2.6785129834749006,1.1888447407606368,-0.47294840851206826,0.4783542977305066,0.4990633655784165,2.4396427070021347,-1.45681744863776,-0.48116458471979834,1.4492680783271112,0.4903839162092966,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1.1182868984980938
3442,-0.6741669826669761,-0.10041624335259981,0.4249000692764709,-0.39403032581808506,0.3107668423314503,-1.3272756113296431,0.005867974104602262,0.9466579047036832,0,1,0,1,0,1,0,0,0,0,0,0,-1.3425883770865557,-1.3468756798019201,-0.47294840851206826,1.4449218825567476,-0.4737697057245398,-0.48500389479862627,-0.48098688487745467,0.48638937610826977,0.47693122604458105,0.4903839162092966,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,-1.2101935255681635
8451,0.2215522929436104,0.7209252390349075,-0.5065919164222484,-0.1441738322702987,-0.7980815196184144,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,1,1,0,1,0,0,1,1,0,0,1,1,-0.527243059196353,0.9175657326616217,-0.47294840851206826,-0.48821328709573447,-1.446602777027496,1.4647605064018812,-0.48098688487745467,-0.48116458471979834,-0.4954056262379492,-0.4818284474094517,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1.0061656859637045
7273,-0.13127531991390537,-1.2599571596643748,-0.9723379092716081,-0.46906479571808185,-0.3615514182908736,0.986202794872424,0.005867974104602262,0.9466579047036832,0,1,1,0,1,0,1,1,0,1,1,1,1.6309021772753176,1.1061748191560734,0.49067915569344955,0.4783542977305066,-0.4737697057245398,0.4898783058016274,0.4948436788828508,0.48638937610826977,1.4492680783271112,0.4903839162092966,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1.015971394500854
6105,0.28051857309713474,-0.6318724966621634,-0.9723379092716081,-0.48985419449185474,1.0921483208315603,0.3252089645289763,0.005867974104602262,0.9466579047036832,0,0,0,1,1,1,0,1,0,1,1,0,1.4562017912401144,1.1226643522410507,-0.47294840851206826,-1.4547808719219755,-0.4737697057245398,0.4898783058016274,-0.48098688487745467,0.48638937610826977,-1.4677424785204796,-0.4818284474094517,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0.8483772828524145
776,-0.6285044931003808,-1.115014545125403,0.4249000692764709,-0.33194973337929606,0.00894389499728733,0.6557058797007002,0.005867974104602262,-0.6258635316811727,0,1,0,1,1,1,1,0,1,0,0,0,0.22958158829733197,-0.3656621612530938,-1.436575972717586,-1.4547808719219755,-1.446602777027496,0.4898783058016274,0.4948436788828508,-2.4162725063759347,-1.4677424785204796,0.4903839162092966,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.3309189101157315
9716,-0.36568533843255735,1.107438877805499,0.4249000692764709,0.1930039520381517,-1.9464416831091622,-1.657772526501367,0.005867974104602262,-0.6258635316811727,0,1,0,1,0,0,1,0,0,0,1,0,-0.06257468458276387,0.9432456453364291,1.4543067198989672,0.4783542977305066,0.4990633655784165,0.4898783058016274,-0.48098688487745467,0.48638937610826977,1.4492680783271112,0.4903839162092966,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1.0550542983748938
2153,1.334428233655425,-0.6318724966621634,-0.9723379092716081,-0.3284924581008982,-0.5460261867699198,0.3252089645289763,2.0293073205191656,-0.6258635316811727,0,0,0,1,1,0,0,0,0,0,0,0,-0.6442362874034037,-0.6958836577551725,0.49067915569344955,0.4783542977305066,1.4718964368813727,-0.48500389479862627,-0.48098688487745467,0.48638937610826977,0.47693122604458105,1.462596279828045,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-0.48814933785351106
4920,2.9446719287056626,-1.115014545125403,-0.5065919164222484,0.6672297738594964,0.6086460795949412,-0.3357848658144715,0.005867974104602262,0.9466579047036832,0,0,0,1,1,0,0,1,0,0,0,1,-0.3526055502096308,-1.328999304875747,1.4543067198989672,1.4449218825567476,1.4718964368813727,0.4898783058016274,-1.45681744863776,0.48638937610826977,2.4216049306096417,0.4903839162092966,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-1.1953435575471492
5360,0.9308799191852422,1.300695697190795,-0.9723379092716081,-0.932813112349124,-0.08052338539429793,0.986202794872424,0.005867974104602262,0.9466579047036832,0,1,0,1,0,0,1,0,0,0,0,1,-0.877342465138771,-0.06682090058635261,-2.4002035369231036,-2.4213484567482166,-1.446602777027496,0.4898783058016274,0.4948436788828508,-1.4487185455478664,-0.4954056262379492,-0.4818284474094517,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.19667434230348482
9735,0.2196121568163499,-0.4386156772768675,0.8906460621258305,-0.41320545471112485,0.05399490620670698,-1.657772526501367,-1.0058516991026796,0.9466579047036832,1,1,0,1,1,0,0,0,1,0,1,0,-0.003915055909102388,1.1293817606392365,0.49067915569344955,-0.48821328709573447,0.4990633655784165,-0.48500389479862627,0.4948436788828508,-0.48116458471979834,-0.4954056262379492,0.4903839162092966,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1.035460656227363
5957,2.6298155514816735,1.300695697190795,-0.5065919164222484,-0.9340575044869737,-0.0483942978730202,-1.3272756113296431,0.005867974104602262,-0.6258635316811727,0,0,0,1,1,0,0,0,0,1,0,0,-0.8187154393791365,1.1725211995266478,-0.47294840851206826,-1.4547808719219755,0.4990633655784165,-1.45988609539888,-0.48098688487745467,0.48638937610826977,-0.4954056262379492,-0.4818284474094517,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1.3522442665205245
8411,0.5250450157079307,-0.8251293160474592,-0.5065919164222484,-0.27820220633098697,0.5372888050358544,-0.9967786961579193,1.0175876473118841,0.9466579047036832,0,0,0,1,0,0,0,0,1,1,1,1,1.1060232067922025,0.9694891225013538,0.49067915569344955,1.4449218825567476,0.4990633655784165,-0.48500389479862627,1.4706742426431563,0.48638937610826977,0.47693122604458105,1.462596279828045,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0.9696998564138343
8432,-0.6305139198036149,0.3344116002643158,-0.5065919164222484,-0.7876837958287286,-0.34535111592923656,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,0,1,0,1,0,0,0,1,0,1,1,0,0.3500431377863924,1.1485403658799815,0.49067915569344955,-0.48821328709573447,-0.4737697057245398,1.4647605064018812,0.4948436788828508,0.48638937610826977,-0.4954056262379492,0.4903839162092966,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1.1493033893287494
3183,1.429356322739242,-0.8734435208937832,2.7536300335232693,-0.8923999793661583,0.41140966658596617,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,0,1,1,1,0,1,0,1,0,0,1,1,-0.7019434452315562,-0.6948188516279422,-0.47294840851206826,0.4783542977305066,-0.4737697057245398,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,-1.4677424785204796,1.462596279828045,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-0.9516462103976181
6792,0.18420467249384587,0.6726110341885836,-0.5065919164222484,-0.9519382385942763,0.5175332403015539,0.986202794872424,2.0293073205191656,-0.6258635316811727,0,1,0,1,1,0,0,0,0,0,1,1,-0.5857699474343318,0.49084123959417947,0.49067915569344955,-1.4547808719219755,-0.4737697057245398,-0.48500389479862627,0.4948436788828508,-0.48116458471979834,0.47693122604458105,-1.4540408110282002,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.6237354892162482
3199,-0.3694270295351312,0.8658678535738794,0.4249000692764709,-0.7724354706240361,0.20892100869185565,-0.9967786961579193,-1.0058516991026796,-0.6258635316811727,0,1,0,1,1,0,1,0,1,0,1,1,0.22941701344488163,-0.8031179117301612,1.4543067198989672,-0.48821328709573447,0.4990633655784165,-1.45988609539888,2.446504806403462,0.48638937610826977,0.47693122604458105,0.4903839162092966,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,-0.7490780772020718
9369,-0.635225678969819,-1.4532139790496708,-0.5065919164222484,-0.12154107347015274,0.5281150183842741,0.3252089645289763,0.005867974104602262,-0.6258635316811727,0,0,0,1,1,1,0,0,0,1,0,1,-0.7600837560603557,0.6021502596033615,0.49067915569344955,0.4783542977305066,-0.4737697057245398,-0.48500389479862627,-0.48098688487745467,-0.48116458471979834,0.47693122604458105,-0.4818284474094517,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.6560075706186156
1289,1.11269839053994,0.9624962632665273,-0.5065919164222484,1.051034850008576,-0.9389759588856252,-0.0052879506427475865,2.0293073205191656,-0.6258635316811727,0,0,0,1,1,0,0,0,0,0,1,1,-0.5857698775709448,-1.3140542088505918,-0.47294840851206826,0.4783542977305066,0.4990633655784165,0.4898783058016274,-1.45681744863776,0.48638937610826977,0.47693122604458105,-0.4818284474094517,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,-1.1875806775868945
4581,-0.41661391177314533,-1.6947850032812906,-0.04084592357288879,-0.5940387895953614,-0.8057088679487283,0.3252089645289763,0.005867974104602262,-0.6258635316811727,0,0,1,1,0,1,0,0,0,1,1,1,0.11704408391140037,-0.9201193576301316,-0.47294840851206826,0.4783542977305066,0.4990633655784165,-1.45988609539888,2.446504806403462,-1.4487185455478664,-0.4954056262379492,-1.4540408110282002,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,-1.0102993842814383
6192,-0.31794413158675444,-1.4532139790496708,-0.5065919164222484,-0.03987469209397228,0.5347282096407981,-2.6492632720165386,0.005867974104602262,-0.6258635316811727,0,1,0,1,1,1,1,0,1,1,0,1,0.34564873073143965,1.20776271792676,-1.436575972717586,-1.4547808719219755,-0.4737697057245398,0.4898783058016274,0.4948436788828508,-1.4487185455478664,-1.4677424785204796,-0.4818284474094517,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1.0088746604411651
8935,-0.4786982678454812,-0.003787833659951896,-0.9723379092716081,-0.8752710581207086,-0.2929906364978838,-1.3272756113296431,0.005867974104602262,-0.6258635316811727,0,1,1,1,0,0,1,1,0,1,1,0,1.1644662589655397,1.5857619362473494,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,-0.48098688487745467,0.48638937610826977,0.47693122604458105,1.462596279828045,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1.359662462021766
7149,-0.6295438517399847,-0.5835582918158394,-0.5065919164222484,-0.5118429475575079,-0.3048298618205388,0.6557058797007002,0.005867974104602262,-0.6258635316811727,0,1,0,0,1,0,1,1,1,0,0,0,-0.293720029917352,1.1881984999975093,0.49067915569344955,-0.48821328709573447,0.4990633655784165,-0.48500389479862627,-0.48098688487745467,0.48638937610826977,-0.4954056262379492,0.4903839162092966,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1.276760959954719
9846,-0.6352949695457926,0.5276684196496116,-0.04084592357288879,0.5662730092600393,0.48362047294340443,0.6557058797007002,1.0175876473118841,0.9466579047036832,0,1,0,1,1,0,0,1,1,0,1,1,-0.002827515848338073,0.5083804647583046,1.4543067198989672,1.4449218825567476,1.4718964368813727,0.4898783058016274,-0.48098688487745467,0.48638937610826977,0.47693122604458105,-0.4818284474094517,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0.5813816206269274
4106,-0.6290588177081695,1.4939525165760907,-0.5065919164222484,-0.5740994358356739,-1.4222437850066225,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,0,1,0,1,0,1,1,0,1,1,1,1,1.6885324853775492,-0.8402728282547984,1.4543067198989672,0.4783542977305066,0.4990633655784165,0.4898783058016274,-1.45681744863776,0.48638937610826977,-0.4954056262379492,0.4903839162092966,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,-0.8610589812719713
4126,-0.4480025426891812,-1.211642954818051,-0.9723379092716081,-0.2890995919120604,-1.6590726482303404,-0.6662817809861953,3.0410269937264474,0.9466579047036832,0,0,1,1,0,1,1,1,1,0,0,0,-0.7015242649083493,-0.5391697386459209,0.49067915569344955,1.4449218825567476,1.4718964368813727,-0.48500389479862627,0.4948436788828508,0.48638937610826977,0.47693122604458105,-0.4818284474094517,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,-0.6235114562322945
8300,1.3440596237157538,-1.6464707984349665,2.7536300335232693,1.104873162006241,0.7133549411565678,1.316699710044148,-1.0058516991026796,0.9466579047036832,1,1,0,1,1,1,1,0,0,1,1,0,1.6884463205333342,1.4507275094091785,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,0.4948436788828508,0.48638937610826977,0.47693122604458105,-0.4818284474094517,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1.0297257841100635
3966,-0.659685252288496,1.6388951311150628,0.4249000692764709,-0.39510024063139176,-0.6139921845931909,0.6557058797007002,1.0175876473118841,2.519179341088539,0,1,0,1,0,1,0,1,1,1,1,1,1.456285627304756,-0.875091493325491,0.49067915569344955,1.4449218825567476,-0.4737697057245398,-0.48500389479862627,-0.48098688487745467,-0.48116458471979834,0.47693122604458105,0.4903839162092966,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,-0.894254602486423
1879,-0.35355948763717926,1.4939525165760907,0.8906460621258305,0.9724551569104936,0.475521642384621,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,0,1,0,1,0,0,0,1,1,1,1,1,0.9318993101403873,-0.8105868228891667,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,-0.48098688487745467,0.48638937610826977,-0.4954056262379492,0.4903839162092966,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,-1.0258033463176048
8496,-0.33485103212431017,1.7355235408077105,-0.9723379092716081,-1.2188967016056724,-0.5523120788250282,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,1,0,0,1,1,1,1,0,0,0,1,0,0.28728252828402345,1.2682179702903555,0.49067915569344955,0.4783542977305066,-1.446602777027496,1.4647605064018812,0.4948436788828508,0.48638937610826977,0.47693122604458105,-0.4818284474094517,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1.2243253041784443
9299,-0.38148358975453567,-0.10041624335259981,-0.04084592357288879,1.2399569111031907,-0.01097499338266377,-0.9967786961579193,-1.0058516991026796,0.9466579047036832,0,0,1,1,0,0,0,0,1,0,0,1,-1.1099083660131157,1.1178096707563205,1.4543067198989672,0.4783542977305066,1.4718964368813727,0.4898783058016274,-0.48098688487745467,0.48638937610826977,1.4492680783271112,1.462596279828045,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1.3605621758681818
6348,-0.6591309276807072,-0.7768151112011352,0.4249000692764709,0.3933525047468038,-0.7810770827711649,-1.657772526501367,-1.0058516991026796,0.9466579047036832,0,0,0,1,1,0,0,1,0,1,0,1,-0.5270847021853636,0.3967397749792925,0.49067915569344955,-1.4547808719219755,-0.4737697057245398,-0.48500389479862627,-0.48098688487745467,-0.48116458471979834,-2.4400793308030098,-0.4818284474094517,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.4370121526558389
3587,0.18413538191787227,1.0591246729591752,-0.04084592357288879,-0.4157789952481371,-0.4732575604182819,-0.3357848658144715,1.0175876473118841,-0.6258635316811727,0,1,0,1,0,0,1,0,0,1,1,0,0.5822876670796121,-1.2246105305903545,0.49067915569344955,2.4114894673829887,0.4990633655784165,-0.48500389479862627,-0.48098688487745467,0.48638937610826977,0.47693122604458105,-0.4818284474094517,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-1.2181018174012967
7372,-0.6536569721787937,-0.5352440869695154,-0.9723379092716081,-1.1048764792741055,-1.9723651912130507,-0.0052879506427475865,1.0175876473118841,0.9466579047036832,0,0,0,0,0,1,0,0,1,0,0,1,-1.517032597368688,1.091549291136861,0.49067915569344955,1.4449218825567476,-0.4737697057245398,-1.45988609539888,0.4948436788828508,-1.4487185455478664,-1.4677424785204796,-0.4818284474094517,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1.1233126644943212
3865,1.5460416526787661,1.107438877805499,-0.04084592357288879,-0.9448860920986134,1.908541404871163,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,1,1,0,1,0,0,0,0,0,0,1,1,-0.5864499510697564,-1.3989849107907042,-1.436575972717586,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,0.4948436788828508,-0.48116458471979834,-1.4677424785204796,-1.4540408110282002,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,-1.2497003803551217
8487,-0.6349485166659247,-0.4386156772768675,1.3563920549751902,-0.8277415908458561,-1.1210209881393502,0.3252089645289763,1.0175876473118841,-0.6258635316811727,0,0,0,1,0,0,0,0,1,1,0,1,-0.5280860774019137,0.6131352675428349,1.4543067198989672,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,-0.48098688487745467,1.453943336936338,-0.4954056262379492,0.4903839162092966,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.7079549831936613
4131,-0.648044435524933,-1.5498423887423185,-0.5065919164222484,-0.8010933711802574,0.03083529536323032,1.316699710044148,0.005867974104602262,-0.6258635316811727,0,0,0,1,0,0,1,1,0,1,1,0,1.1644662589655397,-0.746146131458087,1.4543067198989672,1.4449218825567476,0.4990633655784165,-0.48500389479862627,-0.48098688487745467,-0.48116458471979834,-0.4954056262379492,0.4903839162092966,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1.0549055251872563
